product_id,name,price,category
38096,Treatment,16.0,D
38097,National,482.72,C
38098,Security,88.41,A
38099,Shoulder,468.0,B
38100,Coach,188.3,D
38101,School,72.3,A
38102,Identify,259.29,C
38103,Group,382.0,C
38104,Challenge,341.95,D
38105,Marriage,356.58,A
38106,Natural,356.16,D
38107,Sea,481.26,B
38108,Sister,197.47,D
38109,Too,418.87,C
38110,Tax,335.6,A
38111,Dark,398.05,A
38112,Market,319.36,C
38113,Economy,173.57,A
38114,Into,22.12,D
38115,Fine,489.16,B
38116,Able,122.01,B
38117,Heavy,478.36,B
38118,Man,339.93,C
38119,Fact,86.06,A
38120,Property,485.27,B
38121,Respond,418.85,A
38122,Those,487.7,B
38123,Institution,49.22,A
38124,Mission,466.56,B
38125,Feel,246.6,D
38126,Start,358.89,C
38127,Help,161.31,B
38128,Perhaps,118.39,A
38129,School,23.9,C
38130,Mother,439.11,A
38131,Know,240.13,B
38132,Thought,22.28,A
38133,From,104.9,C
38134,Nice,310.89,B
38135,Rule,466.44,C
38136,Somebody,59.63,C
38137,Rise,379.09,B
38138,By,213.61,A
38139,Apply,59.14,C
38140,Same,358.59,B
38141,Almost,410.23,D
38142,Safe,172.36,B
38143,Exactly,493.45,C
38144,Near,296.34,D
38145,Note,127.65,D
38146,Continue,426.93,D
38147,Throw,315.29,A
38148,Box,451.09,B
38149,Value,312.38,A
38150,Enjoy,142.41,A
38151,Down,494.7,C
38152,Window,223.6,A
38153,Huge,119.13,C
38154,Sort,78.76,D
38155,Occur,328.64,B
38156,Site,377.34,C
38157,Necessary,248.23,C
38158,Foreign,456.88,D
38159,At,158.32,C
38160,Season,156.91,A
38161,Run,231.08,A
38162,Face,475.28,D
38163,Without,397.21,C
38164,Individual,290.33,D
38165,Tax,171.73,C
38166,Mrs,455.08,A
38167,Majority,467.68,D
38168,Another,461.09,D
38169,Say,127.69,B
38170,Police,451.71,D
38171,Worker,31.69,C
38172,Poor,443.58,D
38173,Run,73.34,D
38174,Check,333.61,B
38175,Alone,350.86,A
38176,Who,44.2,C
38177,Mr,337.85,B
38178,Indeed,244.86,A
38179,Because,282.63,A
38180,Hit,30.6,C
38181,Common,202.82,D
38182,Of,106.12,C
38183,Year,256.43,A
38184,Care,450.29,B
38185,Low,54.94,B
38186,Old,339.15,C
38187,Station,308.81,A
38188,Environmental,386.7,D
38189,Program,17.0,B
38190,Nice,283.34,D
38191,Church,480.3,A
38192,Recognize,150.44,B
38193,Have,339.82,D
38194,Paper,301.15,B
38195,A,350.32,A
38196,Work,150.21,A
38197,System,249.66,D
38198,Garden,439.82,B
38199,Body,326.77,B
38200,Degree,295.62,A
38201,Worker,222.92,D
38202,Treat,182.78,A
38203,Capital,431.16,A
38204,White,230.05,B
38205,Eye,11.77,B
38206,Foot,366.36,C
38207,Quite,60.1,C
38208,Also,172.6,A
38209,Father,145.39,D
38210,Available,39.46,B
38211,Bring,137.09,C
38212,Class,60.82,B
38213,Tv,496.06,D
38214,Fear,439.06,A
38215,Event,315.78,D
38216,Indicate,470.28,B
38217,Draw,178.55,D
38218,Ask,387.87,C
38219,As,112.83,B
38220,Reveal,233.37,A
38221,Why,24.31,A
38222,Hit,249.88,A
38223,Art,367.38,D
38224,Law,105.79,C
38225,Head,468.9,A
38226,Answer,15.83,A
38227,South,223.06,D
38228,Station,326.82,B
38229,Listen,97.88,C
38230,Close,142.9,D
38231,Notice,487.41,B
38232,Choose,497.89,A
38233,Clearly,442.43,A
38234,Benefit,56.02,C
38235,Other,64.43,B
38236,Level,315.48,C
38237,Answer,108.75,A
38238,Who,127.98,D
38239,Action,211.1,A
38240,Describe,417.63,A
38241,Charge,33.05,B
38242,Few,466.81,C
38243,Two,79.28,B
38244,Father,493.37,C
38245,Drive,309.23,C
38246,Toward,331.86,C
38247,Relate,196.52,D
38248,Draw,318.06,B
38249,Enjoy,228.2,D
38250,Realize,93.03,D
38251,Task,370.18,A
38252,Young,486.0,B
38253,Game,59.52,A
38254,Shoulder,363.33,B
38255,Billion,303.8,C
38256,Available,480.86,B
38257,Measure,123.68,C
38258,Likely,399.16,D
38259,Strategy,43.38,A
38260,Rather,56.22,C
38261,Recent,233.34,C
38262,Modern,279.35,D
38263,Myself,453.45,A
38264,Work,353.04,A
38265,Treatment,187.22,B
38266,Carry,132.16,C
38267,Phone,120.91,B
38268,Add,177.38,A
38269,Body,218.35,B
38270,Single,370.51,A
38271,Medical,193.66,C
38272,Executive,417.63,B
38273,Edge,248.43,C
38274,Without,241.4,A
38275,Drop,138.38,D
38276,Should,431.53,B
38277,Book,240.21,D
38278,Opportunity,132.29,A
38279,Stay,98.98,A
38280,Set,381.03,A
38281,Find,83.6,D
38282,Second,183.84,B
38283,Hundred,80.09,A
38284,Wait,200.62,B
38285,Project,81.24,B
38286,Use,41.29,B
38287,Feeling,421.43,D
38288,Finally,429.64,B
38289,Here,51.56,D
38290,Bring,57.53,C
38291,Early,105.57,A
38292,Air,409.12,D
38293,Right,274.1,B
38294,Husband,150.83,B
38295,Himself,79.97,D
38296,Experience,120.9,A
38297,Better,372.87,B
38298,Opportunity,315.16,A
38299,Day,322.21,D
38300,Arm,117.23,A
38301,Day,341.64,A
38302,Attorney,357.86,B
38303,Key,238.74,A
38304,Baby,383.9,C
38305,Tonight,285.46,C
38306,Present,389.47,B
38307,Daughter,340.05,B
38308,Final,178.1,D
38309,Thought,325.37,D
38310,Play,447.43,D
38311,Money,397.23,A
38312,We,365.41,B
38313,Deal,454.24,B
38314,Race,346.29,A
38315,Today,272.12,A
38316,Owner,391.13,C
38317,Meet,106.92,A
38318,Final,372.8,B
38319,Energy,371.52,B
38320,Apply,59.68,D
38321,Writer,374.76,B
38322,Guess,428.89,D
38323,Behavior,365.47,C
38324,Manager,171.57,B
38325,Type,69.67,A
38326,Hot,437.73,C
38327,Population,308.34,D
38328,Other,445.73,B
38329,Possible,454.66,B
38330,Trouble,407.34,B
38331,Modern,291.09,B
38332,Good,194.95,A
38333,Already,398.62,C
38334,Similar,133.45,A
38335,Able,67.09,C
38336,Toward,208.23,B
38337,Activity,443.49,D
38338,Note,295.87,C
38339,Fish,133.91,B
38340,Writer,273.71,A
38341,Part,195.4,D
38342,White,72.93,B
38343,Like,407.63,B
38344,Cold,446.52,C
38345,Reality,335.03,C
38346,Others,407.42,D
38347,Every,406.48,A
38348,Nearly,221.53,B
38349,Attorney,211.49,A
38350,Measure,251.62,A
38351,Size,23.72,B
38352,State,474.87,A
38353,Debate,28.24,B
38354,Final,199.05,D
38355,Agent,64.84,A
38356,Key,160.51,A
38357,Try,19.51,A
38358,Beautiful,338.82,D
38359,Decade,288.57,C
38360,Economic,333.5,C
38361,Area,101.33,D
38362,Quality,74.92,C
38363,Use,75.69,B
38364,Minute,68.99,B
38365,Benefit,330.46,D
38366,Player,224.2,B
38367,Music,162.87,C
38368,Million,116.94,B
38369,Responsibility,477.19,D
38370,Physical,168.68,D
38371,Question,23.8,A
38372,When,0.8,B
38373,Election,154.69,D
38374,Organization,399.25,A
38375,Politics,341.29,B
38376,Line,434.61,C
38377,Hospital,474.26,C
38378,Area,143.28,A
38379,Interview,160.03,A
38380,Million,186.33,C
38381,Including,179.68,C
38382,Know,300.05,C
38383,Magazine,280.21,A
38384,Same,238.37,A
38385,Stop,475.98,A
38386,Federal,190.82,C
38387,Sport,408.88,C
38388,Bank,435.89,C
38389,Capital,178.18,C
38390,By,396.53,A
38391,Account,56.57,B
38392,Employee,210.4,D
38393,Guy,180.93,D
38394,Simple,321.39,A
38395,Example,62.63,B
38396,Respond,442.58,B
38397,Good,146.97,A
38398,Past,439.31,B
38399,Source,308.63,D
38400,Second,205.82,A
38401,Decade,231.64,D
38402,Pick,41.93,D
38403,Could,283.54,C
38404,Time,387.53,C
38405,Current,395.62,D
38406,Partner,88.15,A
38407,Surface,484.72,C
38408,Dream,349.36,C
38409,Let,217.0,C
38410,Red,371.6,B
38411,Hold,253.83,A
38412,Pick,61.3,C
38413,Paper,247.31,A
38414,Front,340.57,D
38415,Tv,45.78,B
38416,Agreement,149.01,A
38417,Successful,366.87,A
38418,Exist,449.73,D
38419,Into,335.52,A
38420,Responsibility,240.48,A
38421,Hour,82.34,A
38422,During,285.6,B
38423,Partner,179.92,C
38424,Ten,5.26,A
38425,Expert,217.65,C
38426,Raise,384.58,A
38427,Best,438.61,C
38428,Today,397.56,C
38429,Especially,231.32,B
38430,Production,59.19,A
38431,Spring,97.4,D
38432,Author,290.33,D
38433,Respond,13.2,B
38434,Sometimes,47.16,C
38435,Do,290.3,A
38436,Large,163.45,B
38437,Appear,221.53,B
38438,Bed,50.25,C
38439,Its,439.07,C
38440,Worry,251.85,D
38441,Garden,118.74,B
38442,Finish,0.12,B
38443,Represent,485.55,B
38444,Fast,78.08,A
38445,Energy,153.01,A
38446,List,406.96,C
38447,Several,206.32,B
38448,Like,199.02,D
38449,Company,30.02,C
38450,Institution,234.09,B
38451,Teacher,304.31,D
38452,Young,256.35,D
38453,Keep,19.92,A
38454,Record,172.84,B
38455,Culture,1.68,B
38456,Over,202.67,A
38457,Popular,100.0,D
38458,Tv,213.98,C
38459,Experience,223.27,C
38460,Nice,123.91,A
38461,Else,126.28,C
38462,Arrive,247.11,A
38463,Reach,406.86,B
38464,Evening,226.45,A
38465,Check,168.8,D
38466,None,200.93,B
38467,Fire,179.47,A
38468,Low,486.85,A
38469,Note,237.29,C
38470,Voice,8.33,C
38471,Second,214.52,B
38472,View,288.17,C
38473,Figure,28.11,B
38474,Question,0.0,C
38475,Consider,355.66,D
38476,Friend,351.39,C
38477,Best,468.8,C
38478,Against,106.77,A
38479,Service,314.37,D
38480,Six,106.07,B
38481,Reality,440.06,B
38482,Coach,145.81,D
38483,Audience,261.68,B
38484,Near,194.59,C
38485,Although,438.61,A
38486,Often,137.16,B
38487,Office,250.26,D
38488,Unit,53.4,B
38489,Information,270.34,D
38490,Per,165.34,B
38491,Probably,68.87,B
38492,Sense,418.19,D
38493,Maintain,91.55,B
38494,Defense,308.07,C
38495,Network,136.27,C
38496,Play,178.59,D
38497,Edge,223.37,D
38498,Major,126.13,B
38499,Security,279.46,C
38500,Area,375.27,D
38501,Exactly,126.48,B
38502,Likely,153.25,C
38503,List,194.82,B
38504,Class,14.87,C
38505,People,208.32,A
38506,Method,225.76,C
38507,Tree,58.03,B
38508,Like,206.26,C
38509,Something,279.01,C
38510,Respond,95.2,C
38511,Boy,93.85,C
38512,Program,63.23,A
38513,Heavy,465.66,C
38514,Law,105.46,D
38515,What,446.08,C
38516,Break,336.36,A
38517,After,471.8,A
38518,Provide,411.75,C
38519,Language,321.61,C
38520,Little,315.13,A
38521,Before,449.0,B
38522,Allow,381.74,B
38523,Data,341.28,D
38524,Story,242.74,C
38525,Weight,363.08,D
38526,Short,465.49,A
38527,Even,130.77,A
38528,Positive,123.04,C
38529,Common,116.44,B
38530,Thought,445.31,D
38531,Respond,453.83,B
38532,Nor,7.53,A
38533,Six,452.43,A
38534,Choose,151.89,A
38535,From,224.29,B
38536,Decision,402.1,B
38537,Thing,74.31,C
38538,Structure,419.52,B
38539,Step,109.06,B
38540,Nearly,240.23,B
38541,Development,29.08,B
38542,Finally,268.8,A
38543,Describe,67.27,B
38544,Mention,471.26,B
38545,Forget,159.04,D
38546,Agreement,324.64,C
38547,Customer,54.36,D
38548,Piece,250.47,A
38549,Budget,130.55,A
38550,Me,313.96,A
38551,Professional,61.56,B
38552,Among,276.99,A
38553,Various,216.24,C
38554,Authority,212.69,B
38555,Hit,87.79,C
38556,In,195.09,D
38557,Administration,318.02,A
38558,Develop,151.3,A
38559,Attorney,186.66,C
38560,Design,13.92,D
38561,Score,236.12,B
38562,Interest,450.7,C
38563,Them,494.32,A
38564,Speak,186.36,B
38565,Gun,245.66,D
38566,Understand,378.53,B
38567,Work,210.09,A
38568,Official,499.49,D
38569,Side,386.94,D
38570,Successful,117.76,A
38571,Religious,302.96,D
38572,Security,315.98,C
38573,Participant,149.03,C
38574,Nearly,362.22,A
38575,Than,7.08,A
38576,Control,181.48,C
38577,Customer,491.72,A
38578,Amount,133.56,A
38579,Yet,173.51,D
38580,Change,365.75,A
38581,Glass,280.42,C
38582,Degree,72.97,B
38583,Training,463.39,A
38584,Power,318.73,D
38585,Citizen,49.35,D
38586,Choose,492.84,C
38587,Me,47.72,C
38588,Short,173.22,D
38589,Air,161.52,D
38590,Security,381.36,C
38591,Daughter,377.39,A
38592,Next,208.9,D
38593,That,57.52,D
38594,Price,216.27,C
38595,Brother,171.67,C
38596,Purpose,230.31,D
38597,Have,325.21,C
38598,Class,207.38,A
38599,Collection,275.66,A
38600,Job,142.38,B
38601,Child,134.78,C
38602,Building,475.3,D
38603,War,150.35,C
38604,Impact,94.01,D
38605,Sometimes,464.55,B
38606,Benefit,98.03,B
38607,Policy,391.06,C
38608,Space,369.79,A
38609,Phone,96.11,C
38610,Inside,101.95,B
38611,Bed,466.18,B
38612,Force,294.85,A
38613,Parent,301.3,C
38614,Run,108.08,D
38615,Democratic,101.47,C
38616,Standard,147.23,B
38617,Mrs,473.39,D
38618,Decision,99.04,A
38619,Find,96.92,C
38620,Serious,69.76,C
38621,Data,178.94,D
38622,Yard,473.15,D
38623,Writer,14.47,A
38624,This,70.49,D
38625,This,353.42,C
38626,Other,226.61,D
38627,Walk,296.95,A
38628,Long,391.53,D
38629,Director,385.88,B
38630,Yes,499.92,A
38631,Support,398.76,C
38632,Two,44.01,D
38633,Them,206.23,B
38634,Produce,106.02,B
38635,Cover,132.84,C
38636,Season,58.19,C
38637,Picture,314.51,D
38638,Fire,4.57,A
38639,Authority,433.24,D
38640,Issue,394.3,A
38641,Commercial,201.75,B
38642,Begin,491.57,C
38643,Great,317.56,D
38644,Participant,398.15,A
38645,Floor,76.84,A
38646,Matter,12.91,C
38647,Lead,352.12,C
38648,Different,461.75,D
38649,Middle,108.86,C
38650,Discover,224.49,C
38651,Rather,349.61,A
38652,Weight,278.89,C
38653,Structure,390.74,D
38654,Among,86.81,C
38655,Become,415.64,A
38656,I,477.59,B
38657,Great,451.8,B
38658,Skin,2.31,D
38659,Paper,289.26,C
38660,Environmental,232.52,D
38661,Sit,335.53,C
38662,Role,35.58,D
38663,Born,109.36,B
38664,Through,357.29,C
38665,Attention,384.75,D
38666,Hope,247.78,D
38667,Consider,326.73,B
38668,Even,486.15,A
38669,Candidate,311.31,C
38670,Only,378.17,B
38671,Program,396.3,B
38672,Walk,92.02,A
38673,Author,41.68,B
38674,Reflect,392.61,B
38675,Rate,92.51,B
38676,Whatever,449.79,D
38677,Seem,354.89,B
38678,Air,188.42,A
38679,Fill,190.0,C
38680,Artist,109.0,B
38681,Operation,389.78,A
38682,Machine,327.33,D
38683,Wonder,132.8,C
38684,Particularly,314.48,D
38685,Pass,172.05,C
38686,Job,183.26,D
38687,Great,481.25,C
38688,Common,248.97,C
38689,Its,483.7,C
38690,Year,435.14,A
38691,Real,459.17,C
38692,Notice,14.21,A
38693,Mind,398.08,D
38694,Town,265.39,C
38695,Trial,451.03,C
38696,Ever,303.0,C
38697,Home,257.12,C
38698,Enough,133.01,C
38699,Story,157.91,B
38700,Around,84.98,D
38701,College,465.46,A
38702,Thousand,174.22,A
38703,Around,60.04,C
38704,Someone,133.62,C
38705,Someone,371.61,B
38706,Realize,156.24,D
38707,Ago,255.6,D
38708,Church,493.78,D
38709,Rest,195.77,C
38710,Second,472.82,A
38711,Indicate,89.72,D
38712,Simply,450.94,A
38713,Relationship,2.45,A
38714,Commercial,329.58,C
38715,Girl,368.99,B
38716,Spring,282.2,A
38717,Plan,150.19,C
38718,Often,37.42,B
38719,Provide,127.61,C
38720,Also,192.86,C
38721,Institution,386.07,D
38722,Significant,353.98,D
38723,Just,375.02,D
38724,Answer,416.78,D
38725,Carry,270.87,A
38726,Ahead,15.46,A
38727,Like,496.15,B
38728,Heart,120.05,C
38729,Many,371.89,A
38730,Product,0.69,D
38731,Admit,273.14,B
38732,Personal,227.08,D
38733,Outside,354.48,B
38734,Ball,465.93,A
38735,See,53.71,A
38736,Only,417.78,B
38737,Card,268.06,D
38738,Ground,121.89,B
38739,Defense,189.72,D
38740,Few,148.75,D
38741,Scientist,196.39,C
38742,Though,242.43,A
38743,Hope,32.1,B
38744,Population,391.75,D
38745,Mean,99.22,A
38746,Side,177.36,A
38747,Between,253.68,B
38748,Know,421.55,C
38749,Buy,98.13,C
38750,Perform,20.42,B
38751,School,240.11,C
38752,Off,223.2,B
38753,Compare,336.32,A
38754,Consumer,160.79,A
38755,Class,451.31,B
38756,Sport,26.91,D
38757,Might,294.86,B
38758,Argue,376.37,C
38759,Expert,205.49,D
38760,Analysis,139.59,D
38761,Well,168.01,D
38762,Parent,131.48,B
38763,During,10.87,B
38764,System,89.41,B
38765,Then,170.37,B
38766,Discover,5.07,A
38767,Everything,121.94,A
38768,Data,448.91,D
38769,Standard,0.19,C
38770,Analysis,363.87,B
38771,Section,144.13,A
38772,Capital,482.0,D
38773,As,371.2,C
38774,State,469.59,D
38775,Relationship,247.23,C
38776,Pull,279.53,D
38777,Thing,48.86,D
38778,Fast,270.45,B
38779,Most,429.39,B
38780,True,148.42,B
38781,Personal,106.93,D
38782,Rate,474.26,A
38783,Per,187.28,D
38784,Feeling,336.95,D
38785,Face,312.0,D
38786,Opportunity,169.5,D
38787,Not,55.24,A
38788,Population,283.34,D
38789,Couple,163.36,D
38790,Account,89.34,D
38791,Idea,28.85,B
38792,But,14.8,C
38793,Level,111.81,C
38794,Will,352.75,A
38795,Manager,477.54,C
38796,Operation,26.2,B
38797,Good,86.69,D
38798,Current,171.38,C
38799,To,233.9,A
38800,Floor,414.2,C
38801,Receive,357.1,D
38802,Similar,201.95,D
38803,Run,54.94,C
38804,Require,377.98,D
38805,Space,83.96,A
38806,Suffer,267.36,B
38807,Single,146.07,B
38808,Whether,206.31,A
38809,Will,21.16,B
38810,Specific,366.38,A
38811,Billion,18.47,A
38812,Manager,239.1,B
38813,Court,394.83,A
38814,Somebody,423.37,D
38815,Clearly,199.31,D
38816,Simply,60.08,A
38817,Interesting,28.29,D
38818,Force,354.23,C
38819,Possible,106.83,A
38820,Old,194.01,C
38821,Look,240.38,D
38822,Pattern,12.87,C
38823,Respond,377.09,B
38824,Discuss,292.55,D
38825,Trade,422.97,B
38826,To,477.17,B
38827,History,64.29,D
38828,Mother,411.44,A
38829,Past,89.97,D
38830,Brother,231.47,A
38831,Material,91.08,C
38832,Off,370.83,D
38833,Could,395.11,B
38834,Give,43.18,A
38835,Beautiful,142.63,A
38836,Tv,476.17,C
38837,Adult,144.0,B
38838,Right,300.05,B
38839,In,43.16,C
38840,List,373.39,A
38841,Foot,149.38,D
38842,Share,269.49,B
38843,Thought,51.94,A
38844,Exactly,277.72,D
38845,Join,296.7,A
38846,Fact,250.05,A
38847,Remain,275.91,A
38848,Place,485.84,A
38849,Different,101.23,C
38850,World,403.57,A
38851,Run,438.49,D
38852,Drug,298.56,B
38853,Religious,13.1,C
38854,Story,319.45,B
38855,Call,227.13,B
38856,Throughout,199.1,D
38857,Offer,480.65,B
38858,Will,365.92,B
38859,Day,103.41,D
38860,Again,332.09,B
38861,Decade,107.67,C
38862,As,309.84,B
38863,Former,163.32,B
38864,Attack,447.25,D
38865,Strong,163.21,A
38866,Book,56.76,C
38867,Line,363.17,B
38868,In,388.28,D
38869,Window,185.67,B
38870,Development,225.3,D
38871,Central,176.44,D
38872,Trade,311.51,D
38873,Theory,400.92,C
38874,Worry,217.1,D
38875,Cost,230.76,B
38876,Consider,143.37,C
38877,Suffer,57.4,A
38878,News,262.77,B
38879,Program,7.22,D
38880,Environmental,237.26,A
38881,Suffer,397.54,B
38882,Organization,103.83,A
38883,Apply,426.79,C
38884,Speech,175.7,C
38885,Spring,298.75,D
38886,Listen,95.16,B
38887,Drop,82.85,B
38888,By,341.75,B
38889,Security,489.58,A
38890,About,376.16,C
38891,Own,58.27,C
38892,Station,390.96,B
38893,Writer,366.32,C
38894,Attack,51.28,B
38895,Remember,467.49,C
38896,Instead,12.41,C
38897,Specific,269.59,A
38898,Tree,79.9,C
38899,Start,461.47,D
38900,Station,128.74,C
38901,Tend,369.26,D
38902,Baby,433.04,B
38903,Room,377.87,B
38904,Prepare,271.38,C
38905,Machine,12.52,B
38906,Appear,0.36,D
38907,Difficult,408.38,A
38908,Child,142.6,B
38909,Speech,232.26,A
38910,Nothing,480.33,B
38911,Network,247.81,D
38912,Free,151.55,A
38913,Whole,61.2,A
38914,Act,385.09,C
38915,Discuss,258.01,B
38916,Live,360.99,C
38917,Cover,109.0,A
38918,Newspaper,110.99,B
38919,Suggest,207.12,C
38920,Could,490.72,A
38921,Talk,73.37,A
38922,Commercial,319.56,A
38923,News,136.25,B
38924,Expect,486.08,C
38925,Show,438.39,B
38926,Increase,109.7,A
38927,Scene,220.16,C
38928,Learn,437.71,C
38929,List,268.94,B
38930,Door,405.09,B
38931,Woman,85.57,A
38932,Kitchen,474.18,C
38933,Boy,384.21,A
38934,Lay,471.79,D
38935,Positive,23.44,D
38936,Low,204.1,D
38937,Mrs,141.33,A
38938,Before,245.12,D
38939,Or,413.27,A
38940,Enter,329.08,D
38941,Happen,443.38,C
38942,Test,396.16,B
38943,Idea,301.99,D
38944,Store,252.1,A
38945,Than,346.61,B
38946,Hotel,375.47,A
38947,Establish,35.76,A
38948,To,46.23,A
38949,Beat,54.49,C
38950,Alone,116.56,B
38951,Seek,363.92,A
38952,Test,429.9,A
38953,Knowledge,329.18,C
38954,Suggest,62.21,B
38955,Others,147.73,A
38956,Suggest,328.26,D
38957,Speak,152.73,D
38958,Allow,79.19,D
38959,Outside,364.19,D
38960,Baby,374.33,B
38961,Until,114.12,B
38962,To,386.45,B
38963,Lose,275.69,C
38964,Sign,192.69,A
38965,Court,370.88,D
38966,Protect,163.85,A
38967,Pattern,348.47,B
38968,Generation,89.4,C
38969,Work,459.3,B
38970,Miss,156.84,C
38971,Wear,130.91,C
38972,Visit,134.15,B
38973,Mrs,377.08,C
38974,Situation,453.26,C
38975,Quite,239.32,C
38976,Difficult,466.28,B
38977,Outside,34.24,D
38978,Health,145.84,D
38979,Attack,112.62,D
38980,Relate,46.39,D
38981,Water,357.66,C
38982,Practice,327.16,D
38983,Sure,289.99,D
38984,Especially,60.42,B
38985,Husband,394.68,D
38986,Participant,279.87,D
38987,Team,283.73,B
38988,State,212.23,D
38989,Benefit,40.16,D
38990,Nearly,38.73,B
38991,Consider,371.21,B
38992,Test,374.94,D
38993,Significant,221.45,D
38994,Dream,106.73,C
38995,Education,468.97,D
38996,Drug,29.89,C
38997,Whose,117.45,D
38998,Ready,52.83,C
38999,Wife,221.14,B
39000,Or,224.02,D
39001,Real,136.96,D
39002,Decision,388.24,C
39003,Cultural,104.78,D
39004,Those,211.25,C
39005,Challenge,125.99,C
39006,Reality,371.78,D
39007,Itself,277.48,D
39008,Also,493.12,A
39009,Artist,439.37,D
39010,Perform,233.3,D
39011,Accept,444.14,C
39012,Improve,83.89,C
39013,Cause,164.48,A
39014,Perhaps,388.0,B
39015,Bar,193.72,D
39016,Pay,308.9,C
39017,Happen,22.1,A
39018,Hour,295.36,C
39019,Defense,148.58,A
39020,Oil,127.85,D
39021,Could,4.24,A
39022,Sing,98.03,B
39023,Size,311.4,D
39024,Sense,380.05,A
39025,Imagine,217.92,D
39026,Enjoy,217.8,D
39027,Each,102.59,A
39028,Land,42.31,C
39029,No,367.01,D
39030,National,27.96,A
39031,Operation,246.77,C
39032,Away,374.33,A
39033,Run,6.73,A
39034,Item,44.9,D
39035,Identify,28.56,A
39036,Want,371.63,D
39037,Cell,0.65,C
39038,Condition,180.83,C
39039,Financial,68.26,D
39040,Husband,320.2,B
39041,Wish,376.85,D
39042,Ready,271.75,A
39043,Tough,189.95,B
39044,Ok,267.08,B
39045,Which,125.61,C
39046,Full,475.52,C
39047,Small,421.52,D
39048,Scientist,313.43,B
39049,Century,279.78,A
39050,Arrive,407.25,D
39051,Kid,489.67,A
39052,Everything,387.32,C
39053,Someone,498.95,A
39054,Family,163.75,B
39055,Among,416.02,B
39056,Soldier,165.87,C
39057,Near,381.74,D
39058,Boy,337.67,D
39059,Smile,26.69,B
39060,Pull,391.66,C
39061,Month,377.33,A
39062,Game,346.22,B
39063,Go,415.42,A
39064,Forget,260.26,D
39065,Million,133.88,D
39066,Best,227.62,B
39067,Think,305.76,C
39068,Camera,401.92,A
39069,Figure,396.16,B
39070,Candidate,10.36,D
39071,Coach,109.95,D
39072,Daughter,23.07,A
39073,Seat,137.31,C
39074,Morning,0.04,A
39075,Visit,12.6,D
39076,Ground,485.53,D
39077,Design,138.33,D
39078,Human,357.54,A
39079,Work,131.82,B
39080,Similar,119.6,A
39081,Major,25.97,A
39082,Arrive,259.08,D
39083,Table,382.58,C
39084,Would,466.68,A
39085,Most,360.95,A
39086,Friend,445.48,A
39087,Protect,95.69,C
39088,Firm,304.35,C
39089,Project,55.86,D
39090,Part,22.89,C
39091,Through,497.17,C
39092,Black,195.14,D
39093,Though,68.09,A
39094,Form,277.19,D
39095,Child,355.2,B
39096,Onto,423.15,D
39097,Again,362.64,D
39098,Environmental,465.22,A
39099,Television,243.7,D
39100,Walk,103.41,A
39101,Treatment,131.25,B
39102,Woman,384.66,B
39103,Safe,292.27,C
39104,Policy,112.83,C
39105,Election,391.94,D
39106,Building,77.11,B
39107,Six,258.04,A
39108,I,47.65,D
39109,Decision,19.1,B
39110,Big,421.66,A
39111,Six,398.76,A
39112,Teacher,277.5,D
39113,Baby,9.19,C
39114,Management,245.4,B
39115,Before,356.74,B
39116,Deep,336.32,B
39117,Town,452.39,D
39118,Thought,194.57,A
39119,Create,311.07,D
39120,Rich,56.18,C
39121,Ability,142.59,B
39122,Speech,122.7,D
39123,Serve,193.43,C
39124,This,275.69,A
39125,Remain,348.15,D
39126,Agent,232.68,A
39127,Avoid,317.78,D
39128,Short,191.3,C
39129,Yourself,123.63,D
39130,Herself,469.83,B
39131,Stuff,434.48,C
39132,Machine,146.02,C
39133,Place,389.58,A
39134,Sort,427.07,A
39135,Doctor,481.68,C
39136,Edge,35.6,B
39137,Figure,206.03,D
39138,Leave,37.05,C
39139,Young,100.79,B
39140,Compare,487.36,B
39141,Least,487.47,A
39142,Wonder,323.73,D
39143,Able,93.66,D
39144,Until,48.13,A
39145,Go,382.18,D
39146,Stuff,147.99,D
39147,Lawyer,29.53,A
39148,Public,452.55,A
39149,Half,295.79,D
39150,Deal,316.77,C
39151,State,368.5,A
39152,For,172.88,A
39153,Long,203.87,A
39154,Public,300.17,C
39155,Son,165.42,B
39156,Indeed,272.4,A
39157,Green,143.18,D
39158,Stand,84.2,D
39159,Less,82.78,C
39160,Prevent,256.77,A
39161,Professor,432.27,A
39162,Past,248.57,B
39163,Event,230.91,C
39164,But,391.16,C
39165,Color,282.04,C
39166,Protect,70.74,B
39167,Stay,403.34,D
39168,Science,59.16,B
39169,Management,71.57,D
39170,One,27.57,C
39171,Poor,26.83,D
39172,Begin,54.68,B
39173,Ten,42.49,A
39174,Suffer,87.62,A
39175,Administration,31.15,D
39176,Generation,385.82,A
39177,Raise,236.07,D
39178,Along,319.61,A
39179,Daughter,87.77,B
39180,Bad,375.24,C
39181,Role,308.68,C
39182,Watch,266.73,C
39183,Baby,56.54,B
39184,Your,291.69,C
39185,Art,491.11,C
39186,Fish,71.98,C
39187,Trial,28.34,B
39188,Take,495.58,A
39189,Red,257.09,A
39190,Likely,303.99,C
39191,Agent,251.09,D
39192,Tough,249.52,A
39193,Service,433.02,D
39194,Position,358.96,B
39195,Mouth,425.08,B
39196,When,316.03,B
39197,Option,245.12,A
39198,Strong,426.81,B
39199,Wear,255.83,A
39200,Task,35.1,C
39201,Argue,51.1,A
